freq,siec,partner,unit,geo\TIME_PERIOD	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 
A,O4000,AE,THS_T,EU28	1389.063 	2889.000 	2191.845 	2267.572 	3568.257 	4065.855 	4236.000 	4227.000 	2598.000 	2173.000 	3253.000 	4098.835 	3488.000 	2120.823 	1860.423 	4269.573 	5695.528 	5376.339 	6121.733 	6220.106 	: 
A,O4000,AE,THS_T,FI	0.000 	16.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	8.000 	0.000 	40.000 	0.000 	0.000 	0.000 	0.000 	0.000 	33.000 
A,O4000,AE,THS_T,FR	436.000 	854.000 	1406.000 	1162.000 	1476.000 	1560.000 	2416.000 	1979.000 	1170.000 	1067.000 	1177.000 	1378.000 	1200.000 	141.000 	339.000 	1631.000 	1943.000 	1777.000 	1737.000 	2178.000 	1450.000 
A,O4000,AE,THS_T,GE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.548 	0.361 	4.548 
A,O4000,AE,THS_T,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AE,THS_T,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	208.000 	6.000 
A,O4000,AE,THS_T,IE	0.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	63.000 	12.000 	0.000 	3.000 	0.000 	67.378 	143.259 	0.000 
A,O4000,AE,THS_T,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	28.272 
A,O4000,AE,THS_T,IT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	30.000 	0.000 	0.000 	67.000 	0.000 	193.317 	552.901 	505.030 
A,O4000,AE,THS_T,LI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AE,THS_T,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	7.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AE,THS_T,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AE,THS_T,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.023 
A,O4000,AE,THS_T,MD	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	0.000 	0.000 	0.000 
A,O4000,AE,THS_T,ME	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AE,THS_T,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AE,THS_T,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	31.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	10.780 	0.045 
A,O4000,AE,THS_T,NL	221.063 	171.000 	7.845 	11.572 	189.257 	510.855 	407.000 	1081.000 	694.000 	499.000 	1116.000 	1311.835 	803.000 	934.823 	683.423 	1325.998 	1661.951 	1338.556 	1246.908 	834.862 	1128.431 
A,O4000,AE,THS_T,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	17.000 	0.000 	0.000 	0.000 	0.000 	0.000 	29.000 	0.000 	0.000 	0.000 	0.011 	0.009 
A,O4000,AE,THS_T,PL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	119.755 	0.000 	0.035 
A,O4000,AE,THS_T,PT	0.000 	120.000 	95.000 	0.000 	0.000 	852.000 	0.000 	47.000 	50.000 	0.000 	0.000 	76.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	30.356 	39.076 	0.000 
A,O4000,AE,THS_T,RO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	20.000 	22.444 	31.258 	19.766 	6.606 
A,O4000,AE,THS_T,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AE,THS_T,SE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	6.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	22.000 	0.000 
A,O4000,AE,THS_T,SI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	0.000 	0.000 	0.000 	0.000 	35.000 	84.509 	178.979 	0.000 	0.000 
A,O4000,AE,THS_T,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AE,THS_T,TR	1.000 	32.000 	37.000 	17.000 	80.000 	87.000 	160.000 	156.000 	205.000 	25.000 	67.000 	86.000 	6.000 	43.000 	0.000 	0.000 	128.000 	92.000 	150.000 	367.000 	8.745 
A,O4000,AE,THS_T,UA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	8.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AE,THS_T,UK	695.000 	1586.000 	565.000 	695.000 	1773.000 	939.000 	1156.000 	573.000 	391.000 	300.000 	689.000 	524.000 	1019.000 	405.000 	608.000 	887.002 	1718.903 	1889.264 	1680.800 	717.510 	: 
A,O4000,AE,THS_T,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	0.000 	0.000 	0.000 	9.344 	0.000 	0.000 
A,O4000,AFR_OTH,THS_T,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AFR_OTH,THS_T,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AFR_OTH,THS_T,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AFR_OTH,THS_T,BE	0.000 	31.000 	0.000 	164.000 	95.000 	140.000 	100.000 	0.000 	170.000 	276.000 	362.000 	140.000 	130.000 	312.000 	356.000 	619.000 	357.000 	556.300 	331.100 	2.300 	110.500 
A,O4000,AFR_OTH,THS_T,BG	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AFR_OTH,THS_T,CY	0.000 	0.000 	0.000 	0.000 	0.000 	4.000 	0.000 	0.000 	0.000 	43.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AFR_OTH,THS_T,CZ	1.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AFR_OTH,THS_T,DE	139.000 	14.000 	43.000 	20.000 	20.000 	142.000 	980.000 	1503.000 	1582.000 	1505.000 	844.000 	686.000 	671.000 	847.000 	517.000 	448.000 	790.000 	0.000 	0.000 	134.000 	902.000 
A,O4000,AFR_OTH,THS_T,DK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	45.000 	0.000 	0.000 	42.000 	52.080 	0.000 	0.000 	95.340 	0.000 	0.000 
A,O4000,AFR_OTH,THS_T,EA19	4381.264 	4443.446 	5113.429 	5754.406 	4368.290 	5835.758 	6947.519 	6500.227 	8468.200 	6589.142 	5217.885 	7718.462 	4805.207 	4182.837 	4209.754 	4200.112 	3348.042 	1415.750 	1575.682 	882.503 	2005.491 
A,O4000,AFR_OTH,THS_T,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AFR_OTH,THS_T,EL	66.000 	42.000 	0.000 	0.000 	12.000 	0.000 	104.000 	146.000 	34.000 	15.000 	0.000 	0.000 	9.000 	0.000 	0.000 	0.000 	4.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AFR_OTH,THS_T,ES	2924.000 	3345.000 	3072.000 	4033.000 	2724.000 	2078.000 	2457.000 	2552.000 	3667.000 	1974.000 	1763.000 	2404.000 	221.000 	197.000 	790.000 	214.000 	529.000 	341.000 	849.000 	0.000 	0.000 
A,O4000,AFR_OTH,THS_T,EU27_2020	4382.264 	4478.446 	5177.429 	5761.406 	4406.290 	5849.758 	6959.519 	6500.227 	8468.200 	6589.142 	5233.885 	7799.462 	4817.207 	4216.837 	4251.754 	4252.192 	3409.042 	1415.750 	1671.022 	882.503 	2005.491 
A,O4000,AFR_OTH,THS_T,EU28	4528.264 	4661.446 	5397.429 	5981.406 	4478.290 	6122.758 	7377.519 	6769.227 	8629.200 	7037.142 	5632.885 	7978.462 	5693.207 	5087.837 	5761.754 	4562.385 	3555.773 	1444.004 	2209.313 	1203.241 	: 
A,O4000,AFR_OTH,THS_T,FI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	2.000 	0.000 	29.000 	1.000 	1.000 	2.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AFR_OTH,THS_T,FR	722.000 	305.000 	325.000 	123.000 	421.000 	620.000 	1496.000 	273.000 	447.000 	472.000 	285.000 	2089.000 	1246.000 	1216.000 	957.000 	1200.000 	449.000 	10.000 	10.000 	277.000 	963.000 
A,O4000,AFR_OTH,THS_T,GE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AFR_OTH,THS_T,HR	0.000 	0.000 	0.000 	0.000 	17.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AFR_OTH,THS_T,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AFR_OTH,THS_T,IE	0.000 	8.000 	25.000 	30.000 	0.000 	29.000 	0.000 	0.000 	0.000 	0.000 	5.000 	0.000 	0.000 	0.000 	68.000 	276.000 	254.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AFR_OTH,THS_T,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	10.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	2.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,O4000,AFR_OTH,THS_T,IT	471.000 	618.000 	1154.000 	1123.000 	908.000 	734.000 	604.000 	537.000 	1311.000 	906.000 	179.000 	897.000 	1217.000 	1068.000 	1222.000 	1211.000 	591.000 	372.752 	282.524 	463.507 	0.341 
A,O4000,AFR_OTH,THS_T,LI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
