freq,siec,partner,unit,geo\TIME_PERIOD	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 
A,C0000X0350-0370,TOTAL,THS_T,HR	797.000 	744.000 	996.000 	1138.000 	1320.000 	1064.000 	1188.000 	1195.000 	1353.000 	786.000 	1227.000 	1206.000 	949.000 	1251.000 	1019.000 	1056.000 	1119.000 	669.800 	564.200 	768.200 	639.600 
A,C0000X0350-0370,TOTAL,THS_T,HU	1905.000 	1691.000 	1459.000 	1640.000 	1923.000 	2371.000 	2496.000 	2627.000 	2710.000 	1739.000 	2083.000 	1891.000 	1796.000 	1581.000 	1596.000 	1649.000 	1608.000 	1874.000 	1838.000 	1563.000 	1343.000 
A,C0000X0350-0370,TOTAL,THS_T,IE	2784.463 	3067.213 	2923.587 	2735.556 	2995.960 	3075.752 	2676.926 	2329.007 	2573.474 	2100.168 	1620.268 	2299.244 	2242.108 	2419.634 	2023.712 	2483.368 	2043.413 	2057.261 	1428.275 	421.652 	441.615 
A,C0000X0350-0370,TOTAL,THS_T,IS	148.000 	140.000 	146.000 	138.000 	156.000 	150.000 	134.000 	174.000 	128.000 	136.000 	131.000 	134.000 	147.000 	147.000 	131.000 	140.000 	145.615 	146.169 	169.839 	160.240 	140.128 
A,C0000X0350-0370,TOTAL,THS_T,IT	19533.000 	20126.000 	19891.000 	22145.000 	25761.000 	25006.000 	25355.000 	25383.000 	25331.000 	19499.000 	22130.000 	23504.000 	24501.000 	21066.000 	21147.000 	20316.000 	17693.000 	15920.448 	14804.231 	10844.556 	7607.659 
A,C0000X0350-0370,TOTAL,THS_T,LI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,TOTAL,THS_T,LT	146.000 	118.000 	237.000 	309.000 	280.000 	311.000 	424.000 	386.000 	399.000 	225.000 	336.000 	414.000 	340.000 	440.000 	318.000 	240.000 	241.000 	290.800 	282.400 	302.300 	194.100 
A,C0000X0350-0370,TOTAL,THS_T,LU	187.247 	201.030 	124.180 	95.572 	134.960 	130.640 	155.416 	130.711 	125.646 	113.352 	113.336 	99.195 	91.738 	84.571 	94.900 	83.860 	93.136 	78.030 	72.536 	73.365 	74.408 
A,C0000X0350-0370,TOTAL,THS_T,LV	91.000 	98.000 	112.000 	131.000 	101.000 	124.000 	166.000 	153.000 	170.000 	132.000 	183.000 	186.000 	150.000 	120.000 	85.000 	71.000 	67.000 	67.905 	81.612 	79.463 	39.767 
A,C0000X0350-0370,TOTAL,THS_T,MD	: 	: 	: 	: 	: 	: 	: 	180.000 	206.000 	136.000 	185.000 	207.000 	185.000 	259.000 	148.000 	166.000 	99.000 	200.000 	144.000 	147.000 	133.000 
A,C0000X0350-0370,TOTAL,THS_T,ME	: 	: 	: 	: 	: 	37.000 	13.000 	19.000 	28.000 	37.000 	15.000 	0.000 	1.000 	3.000 	3.000 	5.000 	5.000 	5.000 	5.100 	5.300 	5.700 
A,C0000X0350-0370,TOTAL,THS_T,MK	147.000 	138.000 	166.000 	372.000 	262.000 	306.000 	301.000 	324.000 	315.000 	96.000 	267.000 	296.000 	292.000 	287.000 	282.000 	190.000 	218.331 	165.531 	213.803 	228.464 	174.411 
A,C0000X0350-0370,TOTAL,THS_T,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,C0000X0350-0370,TOTAL,THS_T,NL	13164.000 	14294.399 	14094.925 	14173.790 	14011.912 	13388.863 	13007.354 	14186.079 	13051.487 	12008.078 	12397.172 	12081.756 	13104.988 	13150.590 	15600.113 	17483.644 	16476.983 	15011.545 	13160.453 	10464.334 	6103.283 
A,C0000X0350-0370,TOTAL,THS_T,NO	1462.000 	1304.000 	1024.000 	1052.000 	1223.000 	1049.000 	919.000 	1052.000 	1099.000 	703.000 	1118.000 	1164.000 	1192.000 	1061.000 	1216.000 	1120.000 	1086.000 	1192.000 	1162.020 	1153.499 	1172.414 
A,C0000X0350-0370,TOTAL,THS_T,PL	1468.000 	1908.000 	2773.000 	2546.000 	2535.000 	3520.000 	5422.000 	6092.000 	10464.000 	10889.000 	13779.000 	15215.000 	10482.000 	10941.000 	10872.000 	8721.000 	8734.000 	13385.213 	19740.816 	17165.953 	13129.897 
A,C0000X0350-0370,TOTAL,THS_T,PT	6367.000 	4807.000 	5686.000 	5357.000 	5257.000 	5278.000 	5777.000 	4770.000 	3793.000 	4995.000 	2660.000 	3598.000 	5036.000 	4246.000 	4388.000 	5428.000 	4924.000 	5722.683 	4505.572 	2584.372 	15.467 
A,C0000X0350-0370,TOTAL,THS_T,RO	3058.000 	3643.000 	4235.000 	4410.000 	4804.000 	4798.000 	4622.000 	6067.000 	4214.000 	1751.000 	2041.000 	1794.000 	2031.000 	1820.000 	1822.000 	1941.000 	1819.000 	1623.972 	1494.215 	1837.099 	1289.266 
A,C0000X0350-0370,TOTAL,THS_T,RS	520.000 	440.000 	372.000 	626.000 	1013.000 	1256.000 	1600.000 	1466.000 	1585.000 	1047.000 	1285.000 	1470.000 	837.000 	598.000 	914.000 	1502.000 	1190.000 	1362.380 	1405.988 	1445.298 	1011.717 
A,C0000X0350-0370,TOTAL,THS_T,SE	3426.000 	3481.000 	3333.000 	3690.000 	3690.000 	3604.000 	3278.000 	3447.000 	3176.000 	2044.000 	3532.000 	3290.000 	2373.000 	2638.000 	2872.000 	2878.000 	3203.000 	2827.000 	2952.000 	2824.000 	2116.000 
A,C0000X0350-0370,TOTAL,THS_T,SI	520.000 	507.000 	629.000 	626.000 	691.000 	649.000 	654.000 	692.000 	944.000 	564.000 	604.000 	558.000 	658.000 	586.000 	486.000 	434.000 	413.000 	413.793 	450.738 	459.297 	387.617 
A,C0000X0350-0370,TOTAL,THS_T,SK	5816.000 	5945.000 	5512.000 	6066.000 	6143.000 	6273.000 	6124.000 	6670.000 	6064.000 	5424.000 	5064.000 	5063.000 	5140.000 	4500.000 	4500.000 	4317.000 	4244.000 	4665.000 	4890.000 	4133.000 	3221.000 
A,C0000X0350-0370,TOTAL,THS_T,TR	13723.000 	8562.000 	12387.000 	16675.000 	16817.000 	17774.000 	20769.000 	23387.000 	19705.000 	20638.000 	22256.000 	23987.000 	29573.000 	27164.000 	30168.000 	34547.000 	36806.000 	39085.114 	39143.000 	38806.585 	40785.182 
A,C0000X0350-0370,TOTAL,THS_T,UA	6626.000 	6929.000 	6745.000 	11506.000 	10554.000 	7422.000 	11076.000 	15242.000 	14036.000 	8130.000 	12471.000 	12886.000 	15265.000 	14910.000 	16332.000 	16637.000 	17259.000 	21328.000 	22227.000 	21959.300 	17333.200 
A,C0000X0350-0370,TOTAL,THS_T,UK	23943.000 	35707.000 	28942.000 	32873.000 	37203.000 	44883.000 	51547.000 	44446.000 	44614.000 	38351.000 	26664.000 	32576.000 	45022.000 	51445.000 	43164.000 	23651.000 	10166.000 	9497.000 	11124.000 	7404.000 	: 
A,C0000X0350-0370,TOTAL,THS_T,XK	26.000 	31.000 	31.000 	34.000 	34.000 	77.000 	76.000 	20.000 	32.000 	20.000 	74.000 	84.000 	122.000 	24.000 	16.000 	14.000 	4.000 	10.754 	10.024 	11.349 	24.809 
